UPC1, Item, Descrption, Cost, Price, Category, SubCategory, SubCategory2, SubCategory3, Vendor, GR, GC, VR, VC, Total Inventory
40000000583,9658009,,$40.00 ,,,,,,,,,,,
40000000584,9737001,,$15.50 ,,,,,,,,,,,
40000000585,50565016,,$38.00 ,,,,,,,,,,,
40000000588,50405021,,$33.00 ,,,,,,,,,,,
40000000589,50480007,,$35.00 ,,,,,,,,,,,
40000000590,20903007,,$36.50 ,,,,,,,,,,,
40000000591,20908016,,$39.50 ,,,,,,,,,,,
40000000592,20921009,,$39.50 ,,,,,,,,,,,
40000000593,20933001,,$34.50 ,,,,,,,,,,,
40000000595,20959002,,$29.50 ,,,,,,,,,,,
40000000596,60939019,,-,,,,,,,,,,,
40000000599,150001,,$23.00 ,,,,,,,,,,,
40000000600,8095001,,$21.00 ,,,,,,,,,,,
40000000612,865402,,$20.25 ,,,,,,,,,,,
40000000613,202318,,$17.25 ,,,,,,,,,,,
40000000616,3022516,,$11.00 ,,,,,,,,,,,
40000000620,900721907,,$13.00 ,,,,,,,,,,,
40000000623,237300,,$6.00 ,,,,,,,,,,,
40000000624,     JS5916B,,$50.00 ,,,,,,,,,,,
40000000625,18001,,$23.00 ,,,,,,,,,,,
40000000628,2503,,$14.75 ,,,,,,,,,,,
40000000629,4027,,$14.75 ,,,,,,,,,,,
40000000630,1346616,,$29.75 ,,,,,,,,,,,
40000000632,16301108,,$25.25 ,,,,,,,,,,,
40000000635,79321,,$18.25 ,,,,,,,,,,,
40000000638,1354909,,$14.25 ,,,,,,,,,,,
40000000640,752400,,$7.25 ,,,,,,,,,,,
40000000641,706800,,$7.75 ,,,,,,,,,,,
40000000643,708300,,$4.50 ,,,,,,,,,,,
40000000645,33500,,$4.50 ,,,,,,,,,,,
40000000648,49500,,$6.25 ,,,,,,,,,,,
40000000649,54200,,$3.25 ,,,,,,,,,,,
40000000653,     LGX0300,,$8.60 ,,,,,,,,,,,
40000000654,900103,,$8.00 ,,,,,,,,,,,
40000000655,900116,,$8.00 ,,,,,,,,,,,
40000000659,10541018,,$19.25 ,,,,,,,,,,,
40000000661,339520,,$13.25 ,,,,,,,,,,,
40000000662,957803,,$13.25 ,,,,,,,,,,,
40000000664,90307,,$10.25 ,,,,,,,,,,,
40000000669,90801,,$12.25 ,,,,,,,,,,,
40000000672,205000,,$2.00 ,,,,,,,,,,,
40000000674,827200,,$4.10 ,,,,,,,,,,,
40000000675,914900,,$3.80 ,,,,,,,,,,,
40000000677,916500,,$4.10 ,,,,,,,,,,,
40000000678,917100,,$3.70 ,,,,,,,,,,,
40000000695,136900,,$4.25 ,,,,,,,,,,,
40000000697,33000,,$3.75 ,,,,,,,,,,,
40000000698,707801,,$16.50 ,,,,,,,,,,,
40000000699,425301,,$21.25 ,,,,,,,,,,,
40000000700,3643200,,$6.00 ,,,,,,,,,,,
40000000702,2204704,,$11.25 ,,,,,,,,,,,
40000000704,221212,,$16.25 ,,,,,,,,,,,
40000000706,106619,,$14.25 ,,,,,,,,,,,
40000000710,98190516704,,$38.25 ,,,,,,,,,,,
40000000712,98170568407,,$40.25 ,,,,,,,,,,,
40000000715,28038406,,$23.00 ,,,,,,,,,,,
40000000716,40507,,$13.25 ,,,,,,,,,,,
40000000717,10929,,$16.25 ,,,,,,,,,,,
40000000718,10918,,-,,,,,,,,,,,
40000000719,8458101,,-,,,,,,,,,,,
40000000720,8508702,,$16.25 ,,,,,,,,,,,
40000000721,7716902,,$16.25 ,,,,,,,,,,,
40000000723,7511302,,$14.25 ,,,,,,,,,,,
40000000724,7428316,,$14.25 ,,,,,,,,,,,
40000000726,71607802,,$20.25 ,,,,,,,,,,,
40000000728,8361107,,$18.25 ,,,,,,,,,,,
40000000729,587408,,$14.25 ,,,,,,,,,,,
40000000732,8895080321,,$30.00 ,,,,,,,,,,,
40000000733,797700,,$11.00 ,,,,,,,,,,,
40000000734,801100,,$14.50 ,,,,,,,,,,,
40000000736,801000,,$15.50 ,,,,,,,,,,,
40000000739,491401,,$18.75 ,,,,,,,,,,,
40000000740,491429,,$18.75 ,,,,,,,,,,,
40000000748,470121,,$20.00 ,,,,,,,,,,,
40000000749,410921,,$40.00 ,,,,,,,,,,,
40000000751,410601,,$30.00 ,,,,,,,,,,,
40000000753,410801,,$40.00 ,,,,,,,,,,,
40000000754,411501,,$40.00 ,,,,,,,,,,,
40000000755,411400,,$45.00 ,,,,,,,,,,,
40000000756,470201,,$30.00 ,,,,,,,,,,,
40000000759,98423,,$24.50 ,,,,,,,,,,,
40000000760,69618,,$21.50 ,,,,,,,,,,,
40000000762,114809,,$17.00 ,,,,,,,,,,,
40000000763,162811,,$17.00 ,,,,,,,,,,,
40000000766,440919,,-,,,,,,,,,,,
40000000767,440427,,$35.00 ,,,,,,,,,,,
40000000768,470127,,$20.00 ,,,,,,,,,,,
40000000769,440827,,$45.00 ,,,,,,,,,,,
40000000770,441801,,$30.00 ,,,,,,,,,,,
40000000771,44303,,$19.50 ,,,,,,,,,,,
40000000775,9603,,$18.50 ,,,,,,,,,,,
40000000779,11292008,,$17.25 ,,,,,,,,,,,
40000000781,629927,,$11.75 ,,,,,,,,,,,
40000000782,307029,,$21.00 ,,,,,,,,,,,
40000000783,591115,,$17.00 ,,,,,,,,,,,
40000000787,4700,,$24.00 ,,,,,,,,,,,
40000000788,16300500,,$24.25 ,,,,,,,,,,,
40000000789,5300,,$23.00 ,,,,,,,,,,,
40000000790,307900,,$21.00 ,,,,,,,,,,,
40000000791,3600,,$14.00 ,,,,,,,,,,,
40000000792,108500,,$24.00 ,,,,,,,,,,,
40000000793,726000,,$15.00 ,,,,,,,,,,,
40000000794,301700,,$22.25 ,,,,,,,,,,,
40000000795,352000,,$19.40 ,,,,,,,,,,,
40000000796,579703,,$13.40 ,,,,,,,,,,,
40000000797,579701,,$13.40 ,,,,,,,,,,,
40000000798,440911,,$14.00 ,,,,,,,,,,,
40000000807,187300,,$28.75 ,,,,,,,,,,,
40000000808,201300,,$28.75 ,,,,,,,,,,,
40000000810,219300,,$16.75 ,,,,,,,,,,,
40000000811,221300,,$16.75 ,,,,,,,,,,,
40000000813,224300,,$16.75 ,,,,,,,,,,,
40000000815,3264,,$13.75 ,,,,,,,,,,,
40000000817,4007,,$12.75 ,,,,,,,,,,,
40000000819,9127,,$16.75 ,,,,,,,,,,,
40000000821,237,,$14.75 ,,,,,,,,,,,
40000000824,209300,,$28.75 ,,,,,,,,,,,
40000000826,480101,,$30.00 ,,,,,,,,,,,
40000000827,480100,,$30.00 ,,,,,,,,,,,
40000000828,8044116,,$18.25 ,,,,,,,,,,,
40000000830,232800,,$9.00 ,,,,,,,,,,,
40000000831,2901,,$18.50 ,,,,,,,,,,,
40000000832,2903,,$18.50 ,,,,,,,,,,,
40000000833,18800,,$4.25 ,,,,,,,,,,,
40000000834,404516,,$9.25 ,,,,,,,,,,,
40000000835,     4045X01,,$10.25 ,,,,,,,,,,,
40000000836,275601,,$11.25 ,,,,,,,,,,,
40000000840,546615,,$10.50 ,,,,,,,,,,,
40000000841,1199302,,$15.00 ,,,,,,,,,,,
40000000843,546416,,$13.75 ,,,,,,,,,,,
40000000844,588000,,$4.50 ,,,,,,,,,,,
40000000845,591400,,$4.50 ,,,,,,,,,,,
40000000846,10300,,$3.75 ,,,,,,,,,,,
40000000847,357000,,$3.75 ,,,,,,,,,,,
40000000848,45200,,$5.00 ,,,,,,,,,,,
40000000849,50800,,$3.75 ,,,,,,,,,,,
40000000850,51600,,$3.75 ,,,,,,,,,,,
40000000851,53600,,$4.25 ,,,,,,,,,,,
40000000852,53700,,$4.25 ,,,,,,,,,,,
40000000854,223500,,$5.00 ,,,,,,,,,,,
40000000856,227100,,$3.75 ,,,,,,,,,,,
40000000858,240400,,$5.00 ,,,,,,,,,,,
40000000859,1336121,,$14.25 ,,,,,,,,,,,
40000000860,1448001,,$15.25 ,,,,,,,,,,,
40000000861,1448028,,$15.25 ,,,,,,,,,,,
40000000863, L9516SSR319,,$34.50 ,,,,,,,,,,,
40000000864, L9113SSR409,,$34.50 ,,,,,,,,,,,
40000000866,8703100,,$19.50 ,,,,,,,,,,,
40000000867,75300,,$24.25 ,,,,,,,,,,,
40000000868,80000,,$22.25 ,,,,,,,,,,,
40000000869,262500,,$22.25 ,,,,,,,,,,,
40000000870,6400,,$22.75 ,,,,,,,,,,,
40000000872,467630,,$13.50 ,,,,,,,,,,,
40000000874,56002111,,$15.75 ,,,,,,,,,,,
40000000877,247216,,$18.25 ,,,,,,,,,,,
40000000880,649927,,$13.00 ,,,,,,,,,,,
40000000882,546229,,$12.75 ,,,,,,,,,,,
40000000884,82828,,$13.25 ,,,,,,,,,,,
40000000885,5295400,,$5.50 ,,,,,,,,,,,
40000000887,52823,,$13.75 ,,,,,,,,,,,
40000000888,34600,,$4.25 ,,,,,,,,,,,
40000000889,34900,,$3.25 ,,,,,,,,,,,
40000000892,6555700,,$4.50 ,,,,,,,,,,,
40000000893,40328,,$13.75 ,,,,,,,,,,,
40000000894,339518,,$13.25 ,,,,,,,,,,,
40000000895,451800,,$35.00 ,,,,,,,,,,,
40000000896,470108,,$20.00 ,,,,,,,,,,,
40000000897,470115,,$20.00 ,,,,,,,,,,,
40000000898,451403,,$50.00 ,,,,,,,,,,,
40000000899,451915,,$45.00 ,,,,,,,,,,,
40000000900,1372316,,$16.25 ,,,,,,,,,,,
40000000901,1385002,,$16.25 ,,,,,,,,,,,
40000000903,1401728,,$15.25 ,,,,,,,,,,,
40000000906,178009,,$11.75 ,,,,,,,,,,,
40000000909,20105,,$9.75 ,,,,,,,,,,,
40000000911,467621,,$13.75 ,,,,,,,,,,,
40000000913,100,,$4.50 ,,,,,,,,,,,
40000000914,300,,$4.50 ,,,,,,,,,,,
40000000915,41600,,$9.50 ,,,,,,,,,,,
40000000916,500,,$4.75 ,,,,,,,,,,,
40000000917,700,,$4.50 ,,,,,,,,,,,
40000000918,900,,$4.50 ,,,,,,,,,,,
40000000919,1300,,$4.50 ,,,,,,,,,,,
40000000923,1400,,$4.50 ,,,,,,,,,,,
40000000924,1500,,$4.50 ,,,,,,,,,,,
40000000925,2200,,$4.75 ,,,,,,,,,,,
40000000927,3507000,,$4.50 ,,,,,,,,,,,
40000000928,352500,,$5.00 ,,,,,,,,,,,
40000000929,36900,,$3.75 ,,,,,,,,,,,
40000000933,2100028,,$10.00 ,,,,,,,,,,,
40000000937,184011,,$10.75 ,,,,,,,,,,,
40000000938,434807,,$18.75 ,,,,,,,,,,,
40000000939,1520307,,$14.75 ,,,,,,,,,,,
40000000940,830014,,$3.00 ,,,,,,,,,,,
40000000941,837516,,$3.75 ,,,,,,,,,,,
40000000942,   ,  ,0,18,  ,  ,  ,  ,  ,0,1,0,0,1
40000000942,850018,,$5.00 ,,,,,,,,,,,
40000000943,875022,,$7.50 ,,,,,,,,,,,
40000000944,895026,,$9.50 ,,,,,,,,,,,
40000000945,8105028,,$10.50 ,,,,,,,,,,,
40000000946,937514,,$3.75 ,,,,,,,,,,,
40000000947,960018,,$6.00 ,,,,,,,,,,,
40000000949,3290900,,$11.50 ,,,,,,,,,,,
40000000950,160021,,$25.00 ,,,,,,,,,,,
40000000951,234201,,$12.25 ,,,,,,,,,,,
40000000952,244901,,$8.00 ,,,,,,,,,,,
40000000953,501001,,$10.75 ,,,,,,,,,,,
40000000954,394001,,$13.50 ,,,,,,,,,,,
40000000955,468222,,$17.50 ,,,,,,,,,,,
40000000956,148908,,$15.50 ,,,,,,,,,,,
40000000958,5080108,,$14.00 ,,,,,,,,,,,
40000000959,5080127,,$14.00 ,,,,,,,,,,,
40000000963,332601,,$15.50 ,,,,,,,,,,,
40000000964,629920,,$11.75 ,,,,,,,,,,,
40000000967,1239001,,$17.00 ,,,,,,,,,,,
40000000971,125609,,$13.75 ,,,,,,,,,,,
40000000972,125618,,$13.75 ,,,,,,,,,,,
40000000973,52407,,$13.75 ,,,,,,,,,,,
40000000974,103029,,$18.25 ,,,,,,,,,,,
40000000976,57030,,$15.50 ,,,,,,,,,,,
40000000977,57027,,$15.50 ,,,,,,,,,,,
40000000980,18221,,$15.00 ,,,,,,,,,,,
40000000982,817928,,$15.00 ,,,,,,,,,,,
40000000983,1359201,,$15.50 ,,,,,,,,,,,
40000000984,209308,,$17.75 ,,,,,,,,,,,
40000000986,      Belt16,,$4.25 ,,,,,,,,,,,
40000000987,   ,  ,0,14,  ,  ,  ,  ,  ,1,0,0,0,1
40000000987,      Belt14,,$4.25 ,,,,,,,,,,,
40000000989,45602,,$16.00 ,,,,,,,,,,,
40000000990,43421,,$29.50 ,,,,,,,,,,,
40000000991,34001,,$23.00 ,,,,,,,,,,,
40000000992,551529,,$21.25 ,,,,,,,,,,,
40000000993,442102,,$12.00 ,,,,,,,,,,,
40000000994,89101,,$18.25 ,,,,,,,,,,,
40000000995,860020,Scarf,$6.00 ,,,,,,,,,,,
40000000996,474229,,$18.25 ,,,,,,,,,,,
40000000997,167729,,$20.25 ,,,,,,,,,,,
40000001002,   ,  ,0,20,  ,  ,  ,  ,  ,0,1,0,0,1
40000001002,     LG00300,,$7.10 ,,,,,,,,,,,
40000001003,      211X29,,$10.50 ,,,,,,,,,,,
40000001005,      211X01,,$10.50 ,,,,,,,,,,,
40000001006,21130,,$9.50 ,,,,,,,,,,,
40000001007,      211X30,,$10.50 ,,,,,,,,,,,
40000001008,70100,,$8.25 ,,,,,,,,,,,
40000001009,102729,,$19.00 ,,,,,,,,,,,
40000001010,391227,,$16.25 ,,,,,,,,,,,
40000001011,113918,,$17.75 ,,,,,,,,,,,
40000001012,102702,,-,,,,,,,,,,,
40000001013,106900,,-,,,,,,,,,,,
40000001014,117418,,-,,,,,,,,,,,
40000001015,352029,,$17.50 ,,,,,,,,,,,
40000001016,610601,,$17.00 ,,,,,,,,,,,
40000001018,1303801,,$17.00 ,,,,,,,,,,,
40000001019,7943332,,$15.00 ,,,,,,,,,,,
40000001020,973829,,$16.25 ,,,,,,,,,,,
40000001021,546415,,$14.50 ,,,,,,,,,,,
40000001022,227819,,$17.00 ,,,,,,,,,,,
40000001023,100408,,$10.50 ,,,,,,,,,,,
40000001026,533700,,$7.50 ,,,,,,,,,,,
40000001029,4019128,,$11.50 ,,,,,,,,,,,
40000001034,95109,,$20.50 ,,,,,,,,,,,
40000001035,95130,,$20.50 ,,,,,,,,,,,
40000001036,99602,,-,,,,,,,,,,,
40000001038,1213308,,$18.50 ,,,,,,,,,,,
40000001039,54040,,$11.25 ,,,,,,,,,,,
40000001040,231201,,$18.75 ,,,,,,,,,,,
40000001041,730010,,$3.00 ,,,,,,,,,,,
40000001043,8701,,$6.50 ,,,,,,,,,,,
40000001046,124011,,$13.50 ,,,,,,,,,,,
40000001049,345101,,$14.50 ,,,,,,,,,,,
40000001052,123701,,$17.75 ,,,,,,,,,,,
40000001053,5080601,,$15.25 ,,,,,,,,,,,
40000001054,5080628,,$15.25 ,,,,,,,,,,,
40000001056,5080811,,$12.75 ,,,,,,,,,,,
40000001058,115005,,$1.50 ,,,,,,,,,,,
40000001059,230014,,$3.00 ,,,,,,,,,,,
40000001061,905111,,$21.25 ,,,,,,,,,,,
40000001062,877201,,$19.25 ,,,,,,,,,,,
40000001064,501802,,$19.25 ,,,,,,,,,,,
40000001065,501814,,$19.25 ,,,,,,,,,,,
40000001066,209226,,$18.25 ,,,,,,,,,,,
40000001068,248220,,$4.55 ,,,,,,,,,,,
40000001069,248204,,$4.55 ,,,,,,,,,,,
40000001072,273701,,$10.40 ,,,,,,,,,,,
40000001073,251102,,$5.90 ,,,,,,,,,,,
40000001074,233426,,$5.55 ,,,,,,,,,,,
40000001075,37915,,$8.50 ,,,,,,,,,,,
40000001076,37918,,$8.50 ,,,,,,,,,,,
40000001077,273703,,$10.40 ,,,,,,,,,,,
40000001078,350700,,$35.00 ,,,,,,,,,,,
40000001081,860018,,$6.00 ,,,,,,,,,,,
40000001082,3060628,,$19.10 ,,,,,,,,,,,
40000001083,4415704,,$19.10 ,,,,,,,,,,,
40000001084,6083802,,$17.10 ,,,,,,,,,,,
40000001085,4901601,,$23.10 ,,,,,,,,,,,
40000001086,4901701,,$28.10 ,,,,,,,,,,,
40000001087,1140201,,$25.10 ,,,,,,,,,,,
40000001088,7843520,,$16.10 ,,,,,,,,,,,
40000001089,7853709,,$25.10 ,,,,,,,,,,,
40000001090,7853720,,$25.10 ,,,,,,,,,,,
40000001091,4414,,$18.10 ,,,,,,,,,,,
40000001092,71607804,,$20.10 ,,,,,,,,,,,
40000001093,7935619,,$13.10 ,,,,,,,,,,,
40000001094,7682801,,$16.10 ,,,,,,,,,,,
40000001095,4413901,,$15.10 ,,,,,,,,,,,
40000001098,1400,,$25.00 ,,,,,,,,,,,
40000001100,890500,,$14.00 ,,,,,,,,,,,
40000001101,16602900,,$24.00 ,,,,,,,,,,,
40000001103,939000,,$15.00 ,,,,,,,,,,,
40000001105,303100,,$14.00 ,,,,,,,,,,,
40000001107,118702,,$15.00 ,,,,,,,,,,,
40000001108,118709,,$15.00 ,,,,,,,,,,,
40000001109,118713,,$15.00 ,,,,,,,,,,,
40000001110,109604,,$11.25 ,,,,,,,,,,,
40000001111,109418,,$11.25 ,,,,,,,,,,,
40000001112,109409,,$11.25 ,,,,,,,,,,,
40000001113,2508901,,$12.75 ,,,,,,,,,,,
40000001115,675009,,$14.25 ,,,,,,,,,,,
40000001118,185704,,$14.50 ,,,,,,,,,,,
40000001121,113513,,$14.50 ,,,,,,,,,,,
40000001122,113414,,$11.75 ,,,,,,,,,,,
40000001124,112014,,$35.00 ,,,,,,,,,,,
40000001125,111214,,$35.00 ,,,,,,,,,,,
40000001126,111714,,$35.00 ,,,,,,,,,,,
40000001128,2629251,,$35.00 ,,,,,,,,,,,
40000001133,2604101,,$35.00 ,,,,,,,,,,,
40000001137,2604100,,$35.00 ,,,,,,,,,,,
40000001138,2630100,,$37.50 ,,,,,,,,,,,
40000001144,687109,,$12.75 ,,,,,,,,,,,
40000001146,116414,,$17.25 ,,,,,,,,,,,
40000001148,149518,,$12.25 ,,,,,,,,,,,
40000001149,149501,,$12.25 ,,,,,,,,,,,
40000001152,47807,,$9.25 ,,,,,,,,,,,
40000001153,47811,,$9.25 ,,,,,,,,,,,
40000001155,289422,,$10.25 ,,,,,,,,,,,
40000001156,792014,,$13.25 ,,,,,,,,,,,
40000001157,675801,,$14.25 ,,,,,,,,,,,
40000001158,88010,,$15.45 ,,,,,,,,,,,
40000001159,80180,,$15.45 ,,,,,,,,,,,
40000001160,73362,,$19.45 ,,,,,,,,,,,
40000001161,86435,,$18.45 ,,,,,,,,,,,
40000001162,7294230,,$13.45 ,,,,,,,,,,,
40000001165,1350,,$16.00 ,,,,,,,,,,,
40000001167,71387,,$23.00 ,,,,,,,,,,,
40000001170,70578,,$10.00 ,,,,,,,,,,,
40000001171,3037304,,$11.00 ,,,,,,,,,,,
40000001173,5074408,,$13.50 ,,,,,,,,,,,
40000001174,5074402,,$13.50 ,,,,,,,,,,,
40000001175,5077702,,$13.00 ,,,,,,,,,,,
40000001176,5082308,,$13.50 ,,,,,,,,,,,
40000001177,506413,,$21.50 ,,,,,,,,,,,
40000001178,332611,,$15.50 ,,,,,,,,,,,
40000001180,332620,,$15.50 ,,,,,,,,,,,
40000001181,332604,,$15.50 ,,,,,,,,,,,
40000001182,684513,,$13.00 ,,,,,,,,,,,
40000001183,346009,,$15.75 ,,,,,,,,,,,
40000001184,189204,,$15.75 ,,,,,,,,,,,
40000001185,116004,,$17.00 ,,,,,,,,,,,
40000001186,113901,,$17.00 ,,,,,,,,,,,
40000001187,109934,,$11.00 ,,,,,,,,,,,
40000001189,350101,,$14.50 ,,,,,,,,,,,
40000001190,350104,,$14.50 ,,,,,,,,,,,
40000001191,350108,,$14.50 ,,,,,,,,,,,
40000001192,41057,,$21.50 ,,,,,,,,,,,
40000001193,622330542,,$14.50 ,,,,,,,,,,,
40000001194,62221601,,$17.50 ,,,,,,,,,,,
40000001195,62221603,,$17.50 ,,,,,,,,,,,
40000001196,222014,,$16.25 ,,,,,,,,,,,
40000001197,877202,,$20.25 ,,,,,,,,,,,
40000001201,370801,,$10.50 ,,,,,,,,,,,
40000001202,908711,,$22.75 ,,,,,,,,,,,
40000001203,546232,,$13.00 ,,,,,,,,,,,
40000001204,171511,,$14.50 ,,,,,,,,,,,
40000001206,351114,,$15.75 ,,,,,,,,,,,
40000001207,228918,,$16.25 ,,,,,,,,,,,
40000001210,918511,,$15.75 ,,,,,,,,,,,
40000001214,4332613,,$13.25 ,,,,,,,,,,,
40000001215,484100,,$20.75 ,,,,,,,,,,,
40000001217,432818,,$8.00 ,,,,,,,,,,,
40000001218,546208,,$12.50 ,,,,,,,,,,,
40000001220,169201,,$20.50 ,,,,,,,,,,,
40000001221,3520,,$19.50 ,,,,,,,,,,,
40000001222,101800,,$19.50 ,,,,,,,,,,,
40000001224,750700,,$19.50 ,,,,,,,,,,,
40000001225,64300,,$17.50 ,,,,,,,,,,,
40000001226,451500,,$18.50 ,,,,,,,,,,,
40000001227,660700,,$15.00 ,,,,,,,,,,,
40000001228,124102,,$14.00 ,,,,,,,,,,,
40000001229,219432,,$16.75 ,,,,,,,,,,,
40000001231,134232,,$19.50 ,,,,,,,,,,,
40000001232,912800,,$8.25 ,,,,,,,,,,,
40000001235,540626,,$8.50 ,,,,,,,,,,,
40000001237,19216,,$8.00 ,,,,,,,,,,,
40000001238,63708,,$10.50 ,,,,,,,,,,,
40000001239,703432,,$8.00 ,,,,,,,,,,,
40000001240,    M1419P44,,$35.00 ,,,,,,,,,,,
40000001241,    M1408J44,,$45.00 ,,,,,,,,,,,
40000001242,    M1414B44,,$40.00 ,,,,,,,,,,,
40000001243,    M1410T44,,$30.00 ,,,,,,,,,,,
40000001245,    M1405T44,,$35.00 ,,,,,,,,,,,
40000001246,    M1705T74,,$17.50 ,,,,,,,,,,,
40000001247,237904,,$16.75 ,,,,,,,,,,,
40000001248,250304,,$13.75 ,,,,,,,,,,,
40000001251,1000400,,$27.00 ,,,,,,,,,,,
40000001252,175900,,$20.00 ,,,,,,,,,,,
40000001256,5082718,,$11.50 ,,,,,,,,,,,
40000001261,14536,,$13.25 ,,,,,,,,,,,
40000001268,995405878,,$40.00 ,,,,,,,,,,,
40000001270,854905537,,$20.00 ,,,,,,,,,,,
40000001272,130104019,,$29.75 ,,,,,,,,,,,
40000001273,120702,,$28.75 ,,,,,,,,,,,
40000001276,22454,,$24.00 ,,,,,,,,,,,
40000001282,21636,,$16.00 ,,,,,,,,,,,
40000001283,21228,,$12.00 ,,,,,,,,,,,
40000001284,83011,,$18.50 ,,,,,,,,,,,
40000001285,76303,,$23.50 ,,,,,,,,,,,
40000001286,23034,,$14.50 ,,,,,,,,,,,
40000001287,23044,,$14.50 ,,,,,,,,,,,
40000001288,225012,,$2.50 ,,,,,,,,,,,
40000001289,420008,,$2.00 ,,,,,,,,,,,
40000001302,      ET2440,,$16.00 ,,,,,,,,,,,
40000001303,       T8298,,$13.25 ,,,,,,,,,,,
40000001304,       T8619,,$15.00 ,,,,,,,,,,,
40000001306,498302,,$15.50 ,,,,,,,,,,,
40000001307,106802,,$18.25 ,,,,,,,,,,,
40000001309,1226718,,$18.50 ,,,,,,,,,,,
40000001320,267702,,$12.75 ,,,,,,,,,,,
40000001321,79128,,$16.75 ,,,,,,,,,,,
40000001326,31323202,,$9.75 ,,,,,,,,,,,
40000001327,111807,,$25.50 ,,,,,,,,,,,
40000001332,     1209T24,,$24.50 ,,,,,,,,,,,
40000001333,     1214J24,,$39.50 ,,,,,,,,,,,
40000001335,     1218T24,,$39.50 ,,,,,,,,,,,
40000001336,     1219T24,,$34.50 ,,,,,,,,,,,
40000001339,50104,,$17.75 ,,,,,,,,,,,
40000001340,10620,,$14.00 ,,,,,,,,,,,
40000001341,8032,,$13.00 ,,,,,,,,,,,
40000001342,40472,,$11.25 ,,,,,,,,,,,
40000001343,115632,,$20.00 ,,,,,,,,,,,
40000001345,132000,,$15.75 ,,,,,,,,,,,
40000001347,1000,,$15.50 ,,,,,,,,,,,
40000001348,      BC0100,,$10.50 ,,,,,,,,,,,
40000001349,567800,,$25.50 ,,,,,,,,,,,
40000001352,688000,,$14.75 ,,,,,,,,,,,
40000001353,5051600,,$17.00 ,,,,,,,,,,,
40000001354,5075500,,$15.50 ,,,,,,,,,,,
40000001355,5082700,,$8.50 ,,,,,,,,,,,
40000001359,324702,,$17.25 ,,,,,,,,,,,
40000001360,240511,,$19.00 ,,,,,,,,,,,
40000001361,    M1324T34,,$34.50 ,,,,,,,,,,,
40000001362,    M1319T34,,$29.50 ,,,,,,,,,,,
40000001363,    M1323T34,,$34.50 ,,,,,,,,,,,
40000001364,    M1305B34,,$34.50 ,,,,,,,,,,,
40000001365,    M1311B34,,$34.50 ,,,,,,,,,,,
40000001366,    M1703T74,,$17.00 ,,,,,,,,,,,
40000001368,    M1315P34,,$34.50 ,,,,,,,,,,,
40000001369,    M1314T34,,$29.50 ,,,,,,,,,,,
40000001370,     YL14989,,$12.50 ,,,,,,,,,,,
40000001371,     YL15193,,$13.50 ,,,,,,,,,,,
40000001372,    0114122T,,$11.00 ,,,,,,,,,,,
40000001373,    0114158T,,$12.00 ,,,,,,,,,,,
40000001374,   ,  ,0,59,  ,  ,  ,  ,  ,1,0,0,0,1
40000001374,      M2633P,,$32.00 ,,,,,,,,,,,
40000001375,      M2636P,,$34.50 ,,,,,,,,,,,
40000001376,   , Slimsations Bottom ,0,54, Apparel , Bottom ,  ,  ,  ,20,1,0,0,21
40000001376,      M2632W,,$27.00 ,,,,,,,,,,,
40000001377,    M2506T54,,$27.00 ,,,,,,,,,,,
40000001378,    M2520T54,,$29.50 ,,,,,,,,,,,
40000001379,    M2501T54,,$29.50 ,,,,,,,,,,,
40000001380,    M2514T54,,$19.50 ,,,,,,,,,,,
40000001381,    M2519T54,,$34.50 ,,,,,,,,,,,
40000001383,704835,,$18.75 ,,,,,,,,,,,
40000001384,1244710,,$39.75 ,,,,,,,,,,,
40000001385,10314406,,$28.75 ,,,,,,,,,,,
40000001386,345111,,$26.75 ,,,,,,,,,,,
40000001387,179,,$28.75 ,,,,,,,,,,,
40000001389,175,,$26.75 ,,,,,,,,,,,
40000001390,        F308,,$28.75 ,,,,,,,,,,,
40000001391,432,,$28.75 ,,,,,,,,,,,
40000001392,10269,,$18.75 ,,,,,,,,,,,
40000001393,10062,,$13.75 ,,,,,,,,,,,
40000001395,       5803G,,$8.50 ,,,,,,,,,,,
40000001397,808909,,$16.25 ,,,,,,,,,,,
40000001398,98281,,$13.75 ,,,,,,,,,,,
40000001399,12356,Blue Shift Dress,$17.00 ,,,,,,,,,,,
40000001400, 506040-5382,,$28.00 ,,,,,,,,,,,
40000001401, 506080-5229,,$30.00 ,,,,,,,,,,,
40000001402,  99610-5262,,$30.00 ,,,,,,,,,,,
40000001404, 100580-5444,,$30.00 ,,,,,,,,,,,
40000001405,  100780-576,,$38.00 ,,,,,,,,,,,
40000001406,    99910-20,,$40.00 ,,,,,,,,,,,
40000001407, 100570-5889,,$30.00 ,,,,,,,,,,,
40000001408,      Belt10,,$2.00 ,,,,,,,,,,,
40000001410,      TM1025,,$5.75 ,,,,,,,,,,,
40000001411,      T1474F,,$12.45 ,,,,,,,,,,,
40000001412,      YT0139,,$11.00 ,,,,,,,,,,,
40000001415,       B6026,,$24.25 ,,,,,,,,,,,
40000001417,       L2793,,$16.25 ,,,,,,,,,,,
40000001418,      U18712,,$22.25 ,,,,,,,,,,,
40000001419,       W0782,,$9.25 ,,,,,,,,,,,
40000001420,80279,,$24.25 ,,,,,,,,,,,
40000001421,       CB260,,$15.25 ,,,,,,,,,,,
